widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2,doc-freq,d-cp-1,d-cp-2,d-cp-3,d-inform-2,d-inform-3,corpus-freq,c-cp-1,c-cp-2,c-cp-3,c-inform-2,c-inform-3,bigram,trigram
1,to,2.0,1.0,1.0,TO,mark,4.0,4.0,4.0,4.0,-3.0,92,"to act on your idealism by helping troubled children , keeping company with those in need , reconnecting our torn communities .",5,5,50,0.0310366232153942,0.0454545454545455,0.0,1.67728576113278,0.312741553142873,1169,0.0296076792543626,0.0253061224489796,0.0,2.80922440399267,0.755386798616441,<s> to,
2,act,3.0,1.0,1.0,VB,root,3.0,3.0,3.0,3.0,-2.0,92,"to act on your idealism by helping troubled children , keeping company with those in need , reconnecting our torn communities .",5,5,2,0.00124146492861577,0.02,0.2,4.22560555591616,1.95344529780426,29,0.000734493326241674,0.00684345594525235,0.0161290322580645,6.3206337710733,2.68868847444592,to act,<s> to act
3,on,2.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,92,"to act on your idealism by helping troubled children , keeping company with those in need , reconnecting our torn communities .",5,5,3,0.00186219739292365,0.5,1.0,3.26045323784155,0.333333333333333,188,0.00476154294253223,0.103448275862069,0.25,3.70286847089001,0.858145108750771,act on,to act on
4,your,3.0,1.0,1.0,PRP$,nmod:poss,5.0,5.0,5.0,5.0,-4.0,92,"to act on your idealism by helping troubled children , keeping company with those in need , reconnecting our torn communities .",5,5,4,0.00248292985723153,0.333333333333333,1.0,0.792481250360578,0.0,50,0.00126636780386495,0.0159574468085106,0.333333333333333,6.0564673398968,1.72881993786925,on your,act on your
5,idealism,8.0,4.0,1.0,NN,nmod:on,3.0,3.0,3.0,3.0,-2.0,92,"to act on your idealism by helping troubled children , keeping company with those in need , reconnecting our torn communities .",5,5,1,0.000620732464307883,0.25,1.0,2.0,0.0,6,0.000151964136463795,0.02,0.333333333333333,8.81254751561238,1.40297541914765,your idealism,on your idealism
6,by,2.0,1.0,1.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,92,"to act on your idealism by helping troubled children , keeping company with those in need , reconnecting our torn communities .",5,5,10,0.00620732464307883,1.0,1.0,0.590689059560852,0.2,221,0.0055973456930831,0.166666666666667,1.0,2.9913459476461,0.712673273225197,idealism by,your idealism by
7,helping,6.0,2.0,1.0,VBG,advcl,3.0,3.0,3.0,3.0,-2.0,92,"to act on your idealism by helping troubled children , keeping company with those in need , reconnecting our torn communities .",5,5,1,0.000620732464307883,0.1,1.0,3.32192809488736,0.0,4,0.000101309424309196,0.00904977375565611,1.0,8.86039328012385,1.26109852983961,by helping,idealism by helping
8,troubled,7.0,2.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,92,"to act on your idealism by helping troubled children , keeping company with those in need , reconnecting our torn communities .",5,5,1,0.000620732464307883,1.0,1.0,0.0,0.0,2,5.06547121545982e-05,0.25,0.5,5.81194074500673,3.39067985676233,helping troubled,by helping troubled
9,children,7.0,2.0,1.0,NNS,dobj,2.0,2.0,2.0,2.0,-1.0,92,"to act on your idealism by helping troubled children , keeping company with those in need , reconnecting our torn communities .",5,5,3,0.00186219739292365,1.0,1.0,0.528320833573719,0.333333333333333,33,0.00083580275055087,0.5,1.0,6.56949925503284,2.072823330458,troubled children,helping troubled children
10,",",,,,",",,,,,,,92,"to act on your idealism by helping troubled children , keeping company with those in need , reconnecting our torn communities .",5,5
11,keeping,5.0,2.0,1.0,VBG,parataxis,3.0,3.0,3.0,3.0,-2.0,92,"to act on your idealism by helping troubled children , keeping company with those in need , reconnecting our torn communities .",5,5,1,0.000620732464307883,0.00952380952380952,1.0,6.71424551766612,0.0,2,5.06547121545982e-05,0.000442477876106195,0.142857142857143,7.15601602937243,2.4036774610288,", keeping","children , keeping"
12,company,7.0,3.0,1.0,NN,dobj,3.0,3.0,3.0,3.0,-2.0,92,"to act on your idealism by helping troubled children , keeping company with those in need , reconnecting our torn communities .",5,5,1,0.000620732464307883,1.0,1.0,0.0,0.0,2,5.06547121545982e-05,0.5,1.0,5.3291057413759,2.8639602272816,keeping company,", keeping company"
13,with,3.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,92,"to act on your idealism by helping troubled children , keeping company with those in need , reconnecting our torn communities .",5,5,14,0.00869025450031037,1.0,1.0,1.81148777406437,0.0,225,0.0056986551173923,1.0,1.0,3.88605006681577,1.00738903726858,company with,keeping company with
14,those,3.0,1.0,1.0,DT,nmod:with,5.0,5.0,3.0,5.0,-3.5,92,"to act on your idealism by helping troubled children , keeping company with those in need , reconnecting our torn communities .",5,5,4,0.00248292985723153,0.142857142857143,1.0,2.78456795004306,0.0,119,0.00301395537319859,0.0177777777777778,0.5,5.9170591815141,1.75588603919383,with those,company with those
15,in,2.0,1.0,0.0,IN,case,4.0,4.0,3.0,4.0,-2.75,92,"to act on your idealism by helping troubled children , keeping company with those in need , reconnecting our torn communities .",5,5,31,0.0192427063935444,0.25,0.5,2.06470210079871,0.371219181941893,808,0.0204645037104577,0.0252100840336134,0.25,3.34290743706567,0.901193404818875,those in,with those in
16,need,3.0,1.0,1.0,NN,nmod:in,2.0,2.0,2.0,2.0,-1.0,92,"to act on your idealism by helping troubled children , keeping company with those in need , reconnecting our torn communities .",5,5,3,0.00186219739292365,0.032258064516129,1.0,3.88487867617599,1.1531438728791,44,0.00111440366740116,0.00247524752475248,0.333333333333333,6.01301043269561,2.98487116370266,in need,those in need
17,",",,,,",",,,,,,,92,"to act on your idealism by helping troubled children , keeping company with those in need , reconnecting our torn communities .",5,5
18,reconnecting,10.0,4.0,1.0,VBG,parataxis,2.0,2.0,2.0,2.0,-1.0,92,"to act on your idealism by helping troubled children , keeping company with those in need , reconnecting our torn communities .",5,5,1,0.000620732464307883,0.00952380952380952,1.0,6.71424551766612,0.0,1,2.53273560772991e-05,0.000442477876106195,0.5,11.1421070573025,1.0,", reconnecting","need , reconnecting"
19,our,2.0,2.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,92,"to act on your idealism by helping troubled children , keeping company with those in need , reconnecting our torn communities .",5,5,57,0.0353817504655493,1.0,1.0,2.42669969522653,0.174119517607119,904,0.0228959298938784,1.0,1.0,3.58738322881247,1.02606624233911,reconnecting our,", reconnecting our"
20,torn,4.0,1.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,92,"to act on your idealism by helping troubled children , keeping company with those in need , reconnecting our torn communities .",5,5,1,0.000620732464307883,0.0175438596491228,1.0,5.83289001416474,0.0,3,7.59820682318973e-05,0.00110619469026549,1.0,7.6834998926921,3.28702896866513,our torn,reconnecting our torn
21,communities,10.0,4.0,1.0,NNS,dobj,1.0,1.0,1.0,1.0,0.0,92,"to act on your idealism by helping troubled children , keeping company with those in need , reconnecting our torn communities .",5,5,2,0.00124146492861577,1.0,1.0,2.91644500708237,1.0,8,0.000202618848618393,0.333333333333333,1.0,5.2240949953576,0.972669964190582,torn communities,our torn communities
22,.,,,,.,,,,,,,92,"to act on your idealism by helping troubled children , keeping company with those in need , reconnecting our torn communities .",5,5
1,There,3.0,1.0,1.0,EX,expl,4.0,4.0,4.0,4.0,-3.0,93,There is so much to be done ;,1,1,4,0.00248292985723153,0.0272727272727273,0.0,4.72777993332447,0.0,86,0.00217815262264772,0.0142857142857143,0.0,6.26840645758438,1.64308350700645,<s> there,
2,is,2.0,1.0,1.0,VBZ,root,2.0,2.0,2.0,2.0,-1.0,93,There is so much to be done ;,1,1,28,0.0173805090006207,0.75,1.0,1.65571641445201,0.205531696505838,500,0.0126636780386495,0.372093023255814,0.342857142857143,3.30456875255596,1.21984204040818,there is,<s> there is
3,so,2.0,1.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,93,There is so much to be done ;,1,1,10,0.00620732464307883,0.0357142857142857,0.333333333333333,3.02869086038209,1.02521397647305,120,0.00303928272927589,0.018,0.03125,5.82154915712896,1.59640377716947,is so,there is so
4,much,3.0,1.0,1.0,JJ,xcomp,2.0,2.0,2.0,2.0,-1.0,93,There is so much to be done ;,1,1,2,0.00124146492861577,0.2,1.0,2.32192809488736,0.0,27,0.000683838614087075,0.075,0.222222222222222,5.38310687630345,1.93491707183396,so much,is so much
5,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,93,There is so much to be done ;,1,1,50,0.0310366232153942,1.0,1.0,1.67728576113278,0.312741553142873,1169,0.0296076792543626,0.222222222222222,0.222222222222222,2.80922440399267,0.755386798616441,much to,so much to
6,be,2.0,1.0,1.0,VB,auxpass,3.0,3.0,2.0,3.0,-1.75,93,There is so much to be done ;,1,1,8,0.00496585971446307,0.04,0.5,3.22040895856731,0.910675277357781,280,0.00709165970164374,0.0513259195893926,0.5,3.29448660046259,1.07957544730509,to be,much to be
7,done,3.0,1.0,1.0,VBN,xcomp,1.0,1.0,1.0,1.0,0.0,93,There is so much to be done ;,1,1,5,0.00310366232153942,0.25,0.5,3.75606694162478,0.4,22,0.00055720183370058,0.0464285714285714,0.133333333333333,5.50190494258508,2.56986941669785,be done,to be done
8,;,,,,:,,,,,,,93,There is so much to be done ;,1,1
1,enough,4.0,2.0,1.0,RB,root,2.0,2.0,2.0,2.0,-1.0,94,"enough , indeed , for millions of others who are still young in spirit to give of themselves in service , too .",8,7,1,0.000620732464307883,0.00909090909090909,0.0,6.78135971352466,0.0,14,0.000354582985082187,0.000408163265306122,0.0,3.99379040956505,0.765364572088298,<s> enough,
2,",",,,,",",,,,,,,94,"enough , indeed , for millions of others who are still young in spirit to give of themselves in service , too .",8,7
3,indeed,5.0,2.0,1.0,RB,dep,2.0,2.0,2.0,2.0,-1.0,94,"enough , indeed , for millions of others who are still young in spirit to give of themselves in service , too .",8,7,1,0.000620732464307883,0.00952380952380952,1.0,6.71424551766612,0.0,2,5.06547121545982e-05,0.000884955752212389,1.0,10.1421070573025,2.0,", indeed","enough , indeed"
4,",",,,,",",,,,,,,94,"enough , indeed , for millions of others who are still young in spirit to give of themselves in service , too .",8,7
5,for,3.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,94,"enough , indeed , for millions of others who are still young in spirit to give of themselves in service , too .",8,7,20,0.0124146492861577,0.019047619047619,1.0,2.01262253152849,0.44036774610288,447,0.0113213281665527,0.0168141592920354,0.5,3.64882859033514,0.891151486830728,", for","indeed , for"
6,millions,7.0,2.0,1.0,NNS,nmod:for,2.0,2.0,2.0,2.0,-1.0,94,"enough , indeed , for millions of others who are still young in spirit to give of themselves in service , too .",8,7,4,0.00248292985723153,0.05,0.5,4.87278712083827,0.25,23,0.000582529189777879,0.00447427293064877,0.0263157894736842,7.1429077466131,1.51206879665145,for millions,", for millions"
7,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,94,"enough , indeed , for millions of others who are still young in spirit to give of themselves in service , too .",8,7,46,0.0285536933581626,1.0,1.0,0.397808869964941,0.0652173913043478,1691,0.0428285591267128,0.478260869565217,1.0,1.70240777240252,0.42749345896955,millions of,for millions of
8,others,4.0,2.0,1.0,NNS,nmod:of,2.0,2.0,2.0,2.0,-1.0,94,"enough , indeed , for millions of others who are still young in spirit to give of themselves in service , too .",8,7,2,0.00124146492861577,0.0217391304347826,0.25,4.34674347874966,2.29248125036058,29,0.000734493326241674,0.00473092844470727,0.0909090909090909,6.83956213811035,1.5891384012739,of others,millions of others
9,who,2.0,1.0,1.0,WP,ref,4.0,4.0,2.0,4.0,-2.5,94,"enough , indeed , for millions of others who are still young in spirit to give of themselves in service , too .",8,7,10,0.00620732464307883,0.5,1.0,2.67533144941902,0.1,154,0.00390041283590406,0.103448275862069,0.25,3.40735011686213,1.17962836279856,others who,of others who
10,are,2.0,1.0,1.0,VBP,cop,3.0,3.0,2.0,3.0,-1.75,94,"enough , indeed , for millions of others who are still young in spirit to give of themselves in service , too .",8,7,15,0.00931098696461825,0.3,1.0,1.62687930646463,0.0666666666666667,310,0.00785148038396272,0.103896103896104,0.333333333333333,3.74798452219802,1.8953575626127,who are,others who are
11,still,4.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,94,"enough , indeed , for millions of others who are still young in spirit to give of themselves in service , too .",8,7,4,0.00248292985723153,0.133333333333333,0.333333333333333,2.65528402831866,0.396240625180289,32,0.000810475394473571,0.00967741935483871,0.0625,6.46916189526667,1.86904668419037,are still,who are still
12,young,3.0,1.0,1.0,JJ,acl:relcl,2.0,2.0,2.0,2.0,-1.0,94,"enough , indeed , for millions of others who are still young in spirit to give of themselves in service , too .",8,7,2,0.00124146492861577,0.25,0.5,3.76178097802851,1.0,19,0.000481219765468683,0.03125,0.333333333333333,7.33454293329911,1.86196910752337,still young,are still young
13,in,2.0,1.0,0.0,IN,case,4.0,4.0,3.0,4.0,-2.75,94,"enough , indeed , for millions of others who are still young in spirit to give of themselves in service , too .",8,7,31,0.0192427063935444,0.5,1.0,2.06470210079871,0.371219181941893,808,0.0204645037104577,0.0526315789473684,1.0,3.34290743706567,0.901193404818875,young in,still young in
14,spirit,6.0,2.0,1.0,NN,nmod:in,2.0,2.0,2.0,2.0,-1.0,94,"enough , indeed , for millions of others who are still young in spirit to give of themselves in service , too .",8,7,1,0.000620732464307883,0.032258064516129,1.0,4.95419631038688,0.0,48,0.00121571309171036,0.00495049504950495,1.0,6.47316997154654,2.79051507946242,in spirit,young in spirit
15,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,94,"enough , indeed , for millions of others who are still young in spirit to give of themselves in service , too .",8,7,50,0.0310366232153942,1.0,1.0,1.67728576113278,0.312741553142873,1169,0.0296076792543626,0.0208333333333333,0.25,2.80922440399267,0.755386798616441,spirit to,in spirit to
16,give,3.0,1.0,1.0,VB,xcomp,2.0,2.0,2.0,2.0,-1.0,94,"enough , indeed , for millions of others who are still young in spirit to give of themselves in service , too .",8,7,2,0.00124146492861577,0.02,1.0,4.67214795395791,1.58496250072116,22,0.00055720183370058,0.00940975192472198,1.0,6.86691042675885,2.90581925279488,to give,spirit to give
17,of,2.0,1.0,1.0,IN,case,4.0,4.0,2.0,4.0,-2.5,94,"enough , indeed , for millions of others who are still young in spirit to give of themselves in service , too .",8,7,46,0.0285536933581626,0.5,1.0,0.397808869964941,0.0652173913043478,1691,0.0428285591267128,0.0454545454545455,0.0909090909090909,1.70240777240252,0.42749345896955,give of,to give of
18,themselves,8.0,2.0,1.0,PRP,nmod:of,5.0,5.0,5.0,5.0,-4.0,94,"enough , indeed , for millions of others who are still young in spirit to give of themselves in service , too .",8,7,2,0.00124146492861577,0.0217391304347826,1.0,2.76178097802851,0.0,20,0.000506547121545982,0.000591366055588409,1.0,5.78314914430847,1.34455988930012,of themselves,give of themselves
19,in,2.0,1.0,0.0,IN,case,4.0,4.0,3.0,4.0,-2.75,94,"enough , indeed , for millions of others who are still young in spirit to give of themselves in service , too .",8,7,31,0.0192427063935444,1.0,1.0,2.06470210079871,0.371219181941893,808,0.0204645037104577,0.1,1.0,3.34290743706567,0.901193404818875,themselves in,of themselves in
20,service,5.0,2.0,1.0,NN,nmod:in,2.0,2.0,2.0,2.0,-1.0,94,"enough , indeed , for millions of others who are still young in spirit to give of themselves in service , too .",8,7,4,0.00248292985723153,0.032258064516129,0.5,4.91129410306891,0.5,17,0.000430565053314085,0.00247524752475248,0.5,8.33311149800813,2.1519874151509,in service,themselves in service
21,",",,,,",",,,,,,,94,"enough , indeed , for millions of others who are still young in spirit to give of themselves in service , too .",8,7
22,too,2.0,1.0,1.0,RB,advmod,1.0,1.0,1.0,1.0,0.0,94,"enough , indeed , for millions of others who are still young in spirit to give of themselves in service , too .",8,7,2,0.00124146492861577,0.019047619047619,1.0,5.71424551766612,0.792481250360578,28,0.000709165970164374,0.00398230088495575,0.333333333333333,6.00111269824409,1.71160964054664,", too","service , too"
23,.,,,,.,,,,,,,94,"enough , indeed , for millions of others who are still young in spirit to give of themselves in service , too .",8,7
1,In,2.0,1.0,0.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,95,"In serving , we recognize a simple but powerful truth :",2,2,31,0.0192427063935444,0.00909090909090909,0.0,2.06470210079871,0.371219181941893,808,0.0204645037104577,0.0387755102040816,0.0,3.34290743706567,0.901193404818875,<s> in,
2,serving,5.0,2.0,1.0,VBG,advcl,2.0,2.0,2.0,2.0,-1.0,95,"In serving , we recognize a simple but powerful truth :",2,2,2,0.00124146492861577,0.032258064516129,1.0,4.13806220263712,0.0,2,5.06547121545982e-05,0.00123762376237624,0.0105263157894737,7.84028964789012,3.78492780416547,in serving,<s> in serving
3,",",,,,",",,,,,,,95,"In serving , we recognize a simple but powerful truth :",2,2
4,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,95,"In serving , we recognize a simple but powerful truth :",2,2,52,0.0322780881440099,0.133333333333333,1.0,2.43433857320924,0.565887661687161,1021,0.0258592305549224,0.0858407079646018,1.0,3.31849557808692,1.00709304700192,", we","serving , we"
5,recognize,8.0,3.0,2.0,VBP,root,2.0,2.0,2.0,2.0,-1.0,95,"In serving , we recognize a simple but powerful truth :",2,2,1,0.000620732464307883,0.0192307692307692,0.0714285714285714,5.70043971814109,3.8073549220576,6,0.000151964136463795,0.0029382957884427,0.00515463917525773,6.43407712929045,4.56643461759989,we recognize,", we recognize"
6,a,1.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,95,"In serving , we recognize a simple but powerful truth :",2,2,17,0.010552451893234,1.0,1.0,2.70076927337939,0.394143512831829,789,0.019983283944989,0.166666666666667,0.333333333333333,3.92641885050008,1.22415491206816,recognize a,we recognize a
7,simple,6.0,2.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,95,"In serving , we recognize a simple but powerful truth :",2,2,1,0.000620732464307883,0.0588235294117647,1.0,4.08746284125034,0.0,14,0.000354582985082187,0.00633713561470215,1.0,8.46604486530458,2.36768137757027,a simple,recognize a simple
8,but,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,95,"In serving , we recognize a simple but powerful truth :",2,2,15,0.00931098696461825,1.0,1.0,2.83486595374172,0.320490328137174,232,0.00587594660993339,0.0714285714285714,0.2,4.39343516145018,0.83948082992114,simple but,a simple but
9,powerful,6.0,3.0,1.0,JJ,conj:but,2.0,2.0,2.0,2.0,-1.0,95,"In serving , we recognize a simple but powerful truth :",2,2,3,0.00186219739292365,0.0666666666666667,1.0,5.58477983319698,0.0,12,0.000303928272927589,0.00431034482758621,1.0,8.53904518880883,1.98011817743074,but powerful,simple but powerful
10,truth,4.0,1.0,1.0,NN,dobj,1.0,1.0,1.0,1.0,0.0,95,"In serving , we recognize a simple but powerful truth :",2,2,1,0.000620732464307883,0.333333333333333,1.0,1.58496250072116,0.0,13,0.000329255629004888,0.0833333333333333,1.0,6.92166685205361,1.15975504592699,powerful truth,but powerful truth
11,:,,,,:,,,,,,,95,"In serving , we recognize a simple but powerful truth :",2,2
1,We,2.0,1.0,1.0,PRP,nsubj,5.0,5.0,3.0,5.0,-3.5,96,"We need each other , and we must care for one another .",4,4,52,0.0322780881440099,0.1,0.0,2.43433857320924,0.565887661687161,1021,0.0258592305549224,0.128163265306122,0.0,3.31849557808692,1.00709304700192,<s> we,
2,need,3.0,1.0,1.0,VBP,root,3.0,3.0,3.0,3.0,-2.0,96,"We need each other , and we must care for one another .",4,4,3,0.00186219739292365,0.0192307692307692,0.0909090909090909,3.88487867617599,1.1531438728791,44,0.00111440366740116,0.0156709108716944,0.0159235668789809,6.01301043269561,2.98487116370266,we need,<s> we need
3,each,2.0,1.0,1.0,DT,det,4.0,4.0,4.0,4.0,-3.0,96,"We need each other , and we must care for one another .",4,4,5,0.00310366232153942,0.333333333333333,1.0,3.88049916535986,0.2,59,0.00149431400856065,0.0227272727272727,0.0625,7.14942240458273,1.70312213692509,need each,we need each
4,other,3.0,2.0,1.0,JJ,dobj,2.0,2.0,2.0,2.0,-1.0,96,"We need each other , and we must care for one another .",4,4,3,0.00186219739292365,0.6,1.0,0.736965594166206,0.0,55,0.00139300458425145,0.203389830508475,1.0,5.43945668632464,1.4191404321768,each other,need each other
5,",",,,,",",,,,,,,96,"We need each other , and we must care for one another .",4,4
6,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,96,"We need each other , and we must care for one another .",4,4,67,0.0415890751086282,0.123809523809524,1.0,1.67128115520518,0.140183842131026,1549,0.0392320745637363,0.119911504424779,1.0,2.60053892310722,0.707957414545442,", and","other , and"
7,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,96,"We need each other , and we must care for one another .",4,4,52,0.0322780881440099,0.0597014925373134,0.153846153846154,2.43433857320924,0.565887661687161,1021,0.0258592305549224,0.0348612007746934,0.0774907749077491,3.31849557808692,1.00709304700192,and we,", and we"
8,must,4.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,96,"We need each other , and we must care for one another .",4,4,18,0.0111731843575419,0.25,0.75,2.34911672922206,0.906236592256452,162,0.00410303168452245,0.0714985308521058,0.203703703703704,4.6317416273288,2.50546943842405,we must,and we must
9,care,3.0,1.0,1.0,VB,conj:and,2.0,2.0,2.0,2.0,-1.0,96,"We need each other , and we must care for one another .",4,4,2,0.00124146492861577,0.0555555555555556,0.0769230769230769,2.08496250072116,1.85021985907055,15,0.000379910341159486,0.0123456790123457,0.0136986301369863,5.28621829078178,1.33031307664107,must care,we must care
10,for,3.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,96,"We need each other , and we must care for one another .",4,4,20,0.0124146492861577,0.5,1.0,2.01262253152849,0.44036774610288,447,0.0113213281665527,0.2,1.0,3.64882859033514,0.891151486830728,care for,must care for
11,one,3.0,1.0,1.0,CD,nmod:for,1.0,1.0,1.0,1.0,0.0,96,"We need each other , and we must care for one another .",4,4,1,0.000620732464307883,0.05,1.0,4.32192809488736,0.0,90,0.00227946204695692,0.00447427293064877,0.333333333333333,6.49020124811687,1.79885333322505,for one,care for one
12,another,5.0,3.0,1.0,DT,dep,3.0,3.0,3.0,3.0,-2.0,96,"We need each other , and we must care for one another .",4,4,1,0.000620732464307883,1.0,1.0,0.0,0.0,22,0.00055720183370058,0.144444444444444,0.5,4.99093969563609,0.975273149106143,one another,for one another
13,.,,,,.,,,,,,,96,"We need each other , and we must care for one another .",4,4
1,Today,4.0,2.0,1.0,NN,nmod:tmod,2.0,2.0,2.0,2.0,-1.0,97,Today we do more than celebrate America .,2,2,10,0.00620732464307883,0.0272727272727273,0.0,3.37801833600161,0.490689059560852,83,0.00210217055441582,0.00693877551020408,0.0,5.54192701933907,1.38317658918645,<s> today,
2,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,97,Today we do more than celebrate America .,2,2,52,0.0322780881440099,0.3,0.333333333333333,2.43433857320924,0.565887661687161,1021,0.0258592305549224,0.108433734939759,0.352941176470588,3.31849557808692,1.00709304700192,today we,<s> today we
3,do,2.0,1.0,1.0,VBP,root,2.0,2.0,2.0,2.0,-1.0,97,Today we do more than celebrate America .,2,2,8,0.00496585971446307,0.0192307692307692,0.333333333333333,3.35472213811276,1.24646048425084,128,0.00324190157789428,0.0205680705190989,0.111111111111111,5.18536623653051,2.98063808810725,we do,today we do
4,more,3.0,1.0,1.0,JJR,advmod,3.0,3.0,3.0,3.0,-2.0,97,Today we do more than celebrate America .,2,2,6,0.0037243947858473,0.125,1.0,1.4678924870096,0.0,109,0.0027606818124256,0.0390625,0.0476190476190476,5.64200439265705,1.84235532325933,do more,we do more
5,than,3.0,1.0,1.0,IN,mwe,4.0,4.0,3.0,4.0,-2.75,97,Today we do more than celebrate America .,2,2,1,0.000620732464307883,0.166666666666667,1.0,2.58496250072116,0.0,64,0.00162095078894714,0.18348623853211,0.4,3.0331009370957,0.504834162850122,more than,do more than
6,celebrate,8.0,3.0,2.0,CD,nummod,2.0,2.0,2.0,2.0,-1.0,97,Today we do more than celebrate America .,2,2,3,0.00186219739292365,1.0,1.0,3.13362647876073,0.528320833573719,11,0.00027860091685029,0.015625,0.05,7.28053046096383,3.33412590666939,than celebrate,more than celebrate
7,America,7.0,4.0,1.0,NNP,dobj,1.0,1.0,1.0,1.0,0.0,97,Today we do more than celebrate America .,2,2,19,0.0117939168218498,0.333333333333333,1.0,2.50191443148832,0.105263157894737,155,0.00392574019198136,0.0909090909090909,1.0,5.62402542395757,1.41821173481273,celebrate america,than celebrate america
8,.,,,,.,,,,,,,97,Today we do more than celebrate America .,2,2
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,98,"We rededicate ourselves to the very idea of America , an idea born in revolution and renewed through two centuries of challenge ;",6,5,52,0.0322780881440099,0.1,0.0,2.43433857320924,0.565887661687161,1021,0.0258592305549224,0.128163265306122,0.0,3.31849557808692,1.00709304700192,<s> we,
2,rededicate,9.0,4.0,3.0,VBP,root,2.0,2.0,2.0,2.0,-1.0,98,"We rededicate ourselves to the very idea of America , an idea born in revolution and renewed through two centuries of challenge ;",6,5,1,0.000620732464307883,0.0192307692307692,0.0909090909090909,5.70043971814109,3.4594316186373,1,2.53273560772991e-05,0.000979431929480901,0.00318471337579618,9.9957671508778,8.29462074889163,we rededicate,<s> we rededicate
3,ourselves,7.0,3.0,1.0,PRP,dobj,4.0,4.0,2.0,4.0,-2.5,98,"We rededicate ourselves to the very idea of America , an idea born in revolution and renewed through two centuries of challenge ;",6,5,2,0.00124146492861577,1.0,1.0,2.16096404744368,0.0,39,0.000987766887014665,1.0,1.0,4.91488053296259,0.990162511404405,rededicate ourselves,we rededicate ourselves
4,to,2.0,1.0,1.0,TO,case,3.0,3.0,3.0,3.0,-2.0,98,"We rededicate ourselves to the very idea of America , an idea born in revolution and renewed through two centuries of challenge ;",6,5,50,0.0310366232153942,0.5,1.0,1.67728576113278,0.312741553142873,1169,0.0296076792543626,0.128205128205128,1.0,2.80922440399267,0.755386798616441,ourselves to,rededicate ourselves to
5,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,98,"We rededicate ourselves to the very idea of America , an idea born in revolution and renewed through two centuries of challenge ;",6,5,89,0.0552451893234016,0.18,1.0,2.00753303456986,0.324382162428222,2261,0.0572651520907732,0.0992301112061591,0.4,2.74917326769894,0.87789225295395,to the,ourselves to the
6,very,4.0,2.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,98,"We rededicate ourselves to the very idea of America , an idea born in revolution and renewed through two centuries of challenge ;",6,5,2,0.00124146492861577,0.0224719101123595,0.111111111111111,5.4757334309664,1.58496250072116,13,0.000329255629004888,0.00265369305616984,0.00862068965517241,7.28263398093238,3.2357586256079,the very,to the very
7,idea,4.0,3.0,1.0,NN,nmod:to,2.0,2.0,2.0,2.0,-1.0,98,"We rededicate ourselves to the very idea of America , an idea born in revolution and renewed through two centuries of challenge ;",6,5,5,0.00310366232153942,0.5,0.5,1.13594000115385,0.2,10,0.000253273560772991,0.0769230769230769,0.166666666666667,3.54519198647089,1.5007027266894,very idea,the very idea
8,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,98,"We rededicate ourselves to the very idea of America , an idea born in revolution and renewed through two centuries of challenge ;",6,5,46,0.0285536933581626,0.2,1.0,0.397808869964941,0.0652173913043478,1691,0.0428285591267128,0.1,1.0,1.70240777240252,0.42749345896955,idea of,very idea of
