widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2,doc-freq,d-cp-1,d-cp-2,d-cp-3,d-inform-2,d-inform-3,corpus-freq,c-cp-1,c-cp-2,c-cp-3,c-inform-2,c-inform-3
44,",",,,,",",,,,,,,92,"And to those nations like ours that enjoy relative plenty , we say we can no longer afford indifference to suffering outside our borders , nor can we consume the world 's resources without regard to effect , for the world has changed , and we must change with it .",17,14
45,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,92,"And to those nations like ours that enjoy relative plenty , we say we can no longer afford indifference to suffering outside our borders , nor can we consume the world 's resources without regard to effect , for the world has changed , and we must change with it .",17,14,111,0.0460772104607721,0.101351351351351,1.0,1.07091099046614,0.136665991003985,1549,0.0392320745637363,0.119911504424779,1.0,2.60053892310722,0.707957414545442
46,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,92,"And to those nations like ours that enjoy relative plenty , we say we can no longer afford indifference to suffering outside our borders , nor can we consume the world 's resources without regard to effect , for the world has changed , and we must change with it .",17,14,62,0.0257368202573682,0.0540540540540541,0.333333333333333,2.96039042402196,0.49457106771659,1021,0.0258592305549224,0.0348612007746934,0.0774907749077491,3.31849557808692,1.00709304700192
47,must,4.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,92,"And to those nations like ours that enjoy relative plenty , we say we can no longer afford indifference to suffering outside our borders , nor can we consume the world 's resources without regard to effect , for the world has changed , and we must change with it .",17,14,8,0.0033208800332088,0.032258064516129,0.166666666666667,4.30715369348762,1.39624062518029,162,0.00410303168452245,0.0714985308521058,0.203703703703704,4.6317416273288,2.50546943842405
48,change,4.0,1.0,1.0,VB,conj:and,1.0,1.0,2.0,1.0,-0.25,92,"And to those nations like ours that enjoy relative plenty , we say we can no longer afford indifference to suffering outside our borders , nor can we consume the world 's resources without regard to effect , for the world has changed , and we must change with it .",17,14,1,0.0004151100041511,0.125,0.5,3.0,1.0,37,0.000937112174860066,0.0123456790123457,0.0136986301369863,6.54570997716515,1.72504421320001
49,with,3.0,1.0,1.0,IN,case,4.0,4.0,1.0,4.0,-2.25,92,"And to those nations like ours that enjoy relative plenty , we say we can no longer afford indifference to suffering outside our borders , nor can we consume the world 's resources without regard to effect , for the world has changed , and we must change with it .",17,14,13,0.0053964300539643,1.0,1.0,2.51346485081862,0.519606730935651,225,0.0056986551173923,0.027027027027027,0.5,3.88605006681577,1.00738903726858
50,it,2.0,1.0,1.0,PRP,nmod:with,5.0,5.0,4.0,5.0,-3.75,92,"And to those nations like ours that enjoy relative plenty , we say we can no longer afford indifference to suffering outside our borders , nor can we consume the world 's resources without regard to effect , for the world has changed , and we must change with it .",17,14,19,0.0078870900788709,0.0769230769230769,1.0,2.97207995200377,0.197625658008604,311,0.00787680774004002,0.00444444444444444,1.0,4.33982858852606,1.06600148759107
51,.,,,,.,,,,,,,92,"And to those nations like ours that enjoy relative plenty , we say we can no longer afford indifference to suffering outside our borders , nor can we consume the world 's resources without regard to effect , for the world has changed , and we must change with it .",17,14
1,As,2.0,1.0,1.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,93,"As we consider the road that unfolds before us , we remember with humble gratitude those brave Americans who , at this very hour , patrol far-off deserts and distant mountains .",11,10,11,0.0045662100456621,0.0152671755725191,0.0,3.46625606241293,0.62789914505532,240,0.00607856545855178,0.00775510204081633,0.0,4.70152482952495,1.36514601342509
2,we,2.0,1.0,1.0,PRP,nsubj,5.0,5.0,3.0,5.0,-3.5,93,"As we consider the road that unfolds before us , we remember with humble gratitude those brave Americans who , at this very hour , patrol far-off deserts and distant mountains .",11,10,62,0.0257368202573682,0.181818181818182,0.5,2.96039042402196,0.49457106771659,1021,0.0258592305549224,0.125,0.368421052631579,3.31849557808692,1.00709304700192
3,consider,7.0,3.0,1.0,VBP,advcl,3.0,3.0,3.0,3.0,-2.0,93,"As we consider the road that unfolds before us , we remember with humble gratitude those brave Americans who , at this very hour , patrol far-off deserts and distant mountains .",11,10,1,0.0004151100041511,0.0161290322580645,0.5,5.95419631038688,1.0,2,5.06547121545982e-05,0.0019588638589618,0.0333333333333333,8.9957671508778,4.64960400919364
4,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,93,"As we consider the road that unfolds before us , we remember with humble gratitude those brave Americans who , at this very hour , patrol far-off deserts and distant mountains .",11,10,132,0.0547945205479452,1.0,1.0,2.23772426369185,0.238897371045777,2261,0.0572651520907732,0.5,0.5,2.74917326769894,0.87789225295395
5,road,3.0,1.0,1.0,NN,dobj,3.0,3.0,3.0,3.0,-2.0,93,"As we consider the road that unfolds before us , we remember with humble gratitude those brave Americans who , at this very hour , patrol far-off deserts and distant mountains .",11,10,1,0.0004151100041511,0.00757575757575758,1.0,7.04439411935845,0.0,8,0.000202618848618393,0.00309597523219814,1.0,7.29346656035718,2.67337173937483
6,that,3.0,1.0,1.0,WDT,ref,5.0,5.0,3.0,5.0,-3.5,93,"As we consider the road that unfolds before us , we remember with humble gratitude those brave Americans who , at this very hour , patrol far-off deserts and distant mountains .",11,10,49,0.0203403902034039,1.0,1.0,2.04822345177842,0.188343238581549,640,0.0162095078894714,0.25,0.285714285714286,3.3599348706285,0.975962233436096
7,unfolds,7.0,2.0,1.0,VBZ,acl:relcl,2.0,2.0,3.0,2.0,-1.25,93,"As we consider the road that unfolds before us , we remember with humble gratitude those brave Americans who , at this very hour , patrol far-off deserts and distant mountains .",11,10,1,0.0004151100041511,0.0204081632653061,1.0,5.61470984411521,0.0,2,5.06547121545982e-05,0.0015625,0.5,6.61440934524794,1.5
8,before,5.0,2.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,93,"As we consider the road that unfolds before us , we remember with humble gratitude those brave Americans who , at this very hour , patrol far-off deserts and distant mountains .",11,10,4,0.0016604400166044,1.0,1.0,0.896240625180289,0.25,48,0.00121571309171036,0.5,1.0,4.05552458776665,0.864779640434486
9,us,2.0,1.0,1.0,PRP,nmod:before,6.0,6.0,2.0,6.0,-4.0,93,"As we consider the road that unfolds before us , we remember with humble gratitude those brave Americans who , at this very hour , patrol far-off deserts and distant mountains .",11,10,23,0.0095475300954753,0.75,1.0,1.37828608607749,0.130434782608696,279,0.00706633234556645,0.208333333333333,1.0,2.68557270048338,0.473209852665312
10,",",,,,",",,,,,,,93,"As we consider the road that unfolds before us , we remember with humble gratitude those brave Americans who , at this very hour , patrol far-off deserts and distant mountains .",11,10
11,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,93,"As we consider the road that unfolds before us , we remember with humble gratitude those brave Americans who , at this very hour , patrol far-off deserts and distant mountains .",11,10,62,0.0257368202573682,0.108108108108108,0.25,2.96039042402196,0.49457106771659,1021,0.0258592305549224,0.0858407079646018,0.125,3.31849557808692,1.00709304700192
12,remember,7.0,3.0,1.0,VBP,root,2.0,2.0,2.0,2.0,-1.0,93,"As we consider the road that unfolds before us , we remember with humble gratitude those brave Americans who , at this very hour , patrol far-off deserts and distant mountains .",11,10,2,0.0008302200083022,0.0161290322580645,0.0625,5.23887913322194,2.79248125036058,16,0.000405237697236785,0.0029382957884427,0.00515463917525773,7.27665613206985,3.25573084835362
13,with,3.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,93,"As we consider the road that unfolds before us , we remember with humble gratitude those brave Americans who , at this very hour , patrol far-off deserts and distant mountains .",11,10,13,0.0053964300539643,0.5,1.0,2.51346485081862,0.519606730935651,225,0.0056986551173923,0.0625,0.333333333333333,3.88605006681577,1.00738903726858
14,humble,6.0,2.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,93,"As we consider the road that unfolds before us , we remember with humble gratitude those brave Americans who , at this very hour , patrol far-off deserts and distant mountains .",11,10,1,0.0004151100041511,0.0769230769230769,1.0,3.70043971814109,0.0,3,7.59820682318973e-05,0.00444444444444444,1.0,8.06793858732106,2.60245164068587
15,gratitude,8.0,3.0,2.0,NN,nmod:with,2.0,2.0,2.0,2.0,-1.0,93,"As we consider the road that unfolds before us , we remember with humble gratitude those brave Americans who , at this very hour , patrol far-off deserts and distant mountains .",11,10,1,0.0004151100041511,1.0,1.0,0.0,0.0,1,2.53273560772991e-05,0.333333333333333,1.0,1.58496250072116,0.0
16,those,3.0,1.0,1.0,DT,det,4.0,4.0,3.0,4.0,-2.75,93,"As we consider the road that unfolds before us , we remember with humble gratitude those brave Americans who , at this very hour , patrol far-off deserts and distant mountains .",11,10,11,0.0045662100456621,1.0,1.0,4.28976403892531,0.795898863833043,119,0.00301395537319859,1.0,1.0,5.9170591815141,1.75588603919383
17,brave,4.0,1.0,1.0,NNP,compound,2.0,2.0,2.0,2.0,-1.0,93,"As we consider the road that unfolds before us , we remember with humble gratitude those brave Americans who , at this very hour , patrol far-off deserts and distant mountains .",11,10,2,0.0008302200083022,0.0909090909090909,1.0,3.99149678734716,0.792481250360578,6,0.000151964136463795,0.00840336134453781,1.0,9.37778594139299,4.3371681863555
18,Americans,9.0,4.0,1.0,NNPS,dobj,3.0,3.0,3.0,3.0,-2.0,93,"As we consider the road that unfolds before us , we remember with humble gratitude those brave Americans who , at this very hour , patrol far-off deserts and distant mountains .",11,10,3,0.0012453300124533,0.5,1.0,2.45251733487269,0.0,65,0.00164627814502444,0.333333333333333,1.0,5.41264926667288,1.5282811526445
19,who,2.0,1.0,1.0,WP,ref,4.0,4.0,2.0,4.0,-2.5,93,"As we consider the road that unfolds before us , we remember with humble gratitude those brave Americans who , at this very hour , patrol far-off deserts and distant mountains .",11,10,14,0.0058115400581154,0.333333333333333,1.0,2.56552304878802,0.256068750051511,154,0.00390041283590406,0.0769230769230769,0.5,3.40735011686213,1.17962836279856
20,",",,,,",",,,,,,,93,"As we consider the road that unfolds before us , we remember with humble gratitude those brave Americans who , at this very hour , patrol far-off deserts and distant mountains .",11,10
21,at,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,93,"As we consider the road that unfolds before us , we remember with humble gratitude those brave Americans who , at this very hour , patrol far-off deserts and distant mountains .",11,10,8,0.0033208800332088,0.00675675675675676,1.0,3.37889835885841,0.0,102,0.00258339031988451,0.00353982300884956,0.25,4.79460731517694,1.36572369677834
22,this,3.0,1.0,1.0,DT,det,4.0,4.0,3.0,4.0,-2.75,93,"As we consider the road that unfolds before us , we remember with humble gratitude those brave Americans who , at this very hour , patrol far-off deserts and distant mountains .",11,10,24,0.0099626400996264,0.25,1.0,3.06464150597076,0.191040104196715,323,0.00818073601296761,0.0686274509803922,0.25,4.74961945634651,1.34904796006705
23,very,4.0,2.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,93,"As we consider the road that unfolds before us , we remember with humble gratitude those brave Americans who , at this very hour , patrol far-off deserts and distant mountains .",11,10,1,0.0004151100041511,0.0416666666666667,0.5,4.58496250072116,1.0,13,0.000329255629004888,0.00619195046439629,0.285714285714286,7.28263398093238,3.2357586256079
24,hour,2.0,2.0,1.0,NN,nmod:at,2.0,2.0,2.0,2.0,-1.0,93,"As we consider the road that unfolds before us , we remember with humble gratitude those brave Americans who , at this very hour , patrol far-off deserts and distant mountains .",11,10,1,0.0004151100041511,1.0,1.0,0.0,0.0,5,0.000126636780386495,0.0769230769230769,0.5,6.6838733363497,3.09588027105668
25,",",,,,",",,,,,,,93,"As we consider the road that unfolds before us , we remember with humble gratitude those brave Americans who , at this very hour , patrol far-off deserts and distant mountains .",11,10
26,patrol,6.0,2.0,1.0,VBZ,acl:relcl,2.0,2.0,2.0,2.0,-1.0,93,"As we consider the road that unfolds before us , we remember with humble gratitude those brave Americans who , at this very hour , patrol far-off deserts and distant mountains .",11,10,1,0.0004151100041511,0.00675675675675676,1.0,7.20945336562895,0.0,2,5.06547121545982e-05,0.000884955752212389,0.5,10.1421070573025,1.0
27,far-off,,,,JJ,amod,3.0,3.0,3.0,3.0,-2.0,93,"As we consider the road that unfolds before us , we remember with humble gratitude those brave Americans who , at this very hour , patrol far-off deserts and distant mountains .",11,10,1,0.0004151100041511,1.0,1.0,0.0,0.0,1,2.53273560772991e-05,0.5,0.5,1.0,1.0
28,deserts,6.0,2.0,1.0,NNS,dobj,2.0,2.0,2.0,2.0,-1.0,93,"As we consider the road that unfolds before us , we remember with humble gratitude those brave Americans who , at this very hour , patrol far-off deserts and distant mountains .",11,10,1,0.0004151100041511,1.0,1.0,0.0,0.0,3,7.59820682318973e-05,1.0,1.0,6.76183018450102,1.73648445520965
29,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,93,"As we consider the road that unfolds before us , we remember with humble gratitude those brave Americans who , at this very hour , patrol far-off deserts and distant mountains .",11,10,111,0.0460772104607721,1.0,1.0,1.07091099046614,0.136665991003985,1549,0.0392320745637363,0.333333333333333,1.0,2.60053892310722,0.707957414545442
30,distant,7.0,2.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,93,"As we consider the road that unfolds before us , we remember with humble gratitude those brave Americans who , at this very hour , patrol far-off deserts and distant mountains .",11,10,1,0.0004151100041511,0.00900900900900901,1.0,6.79441586635011,0.0,3,7.59820682318973e-05,0.000645577792123951,1.0,9.62512374162573,0.333333333333333
31,mountains,7.0,2.0,1.0,NNS,dobj,1.0,1.0,1.0,1.0,0.0,93,"As we consider the road that unfolds before us , we remember with humble gratitude those brave Americans who , at this very hour , patrol far-off deserts and distant mountains .",11,10,1,0.0004151100041511,1.0,1.0,0.0,0.0,5,0.000126636780386495,0.333333333333333,1.0,3.4451996342867,1.41749256825007
32,.,,,,.,,,,,,,93,"As we consider the road that unfolds before us , we remember with humble gratitude those brave Americans who , at this very hour , patrol far-off deserts and distant mountains .",11,10
1,They,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,94,"They have something to tell us today , just as the fallen heroes who lie in Arlington whisper through the ages .",6,6,17,0.0070568700705687,0.0534351145038168,0.0,4.13666060835312,0.665995770287492,136,0.00344452042651268,0.0204081632653061,0.0,5.57824358957613,1.18868298271841
2,have,3.0,1.0,1.0,VBP,root,2.0,2.0,2.0,2.0,-1.0,94,"They have something to tell us today , just as the fallen heroes who lie in Arlington whisper through the ages .",6,6,16,0.0066417600664176,0.176470588235294,0.285714285714286,3.08784093704885,0.636059516771018,292,0.00739558797457133,0.102941176470588,0.12,3.80977694940257,2.02414628145526
3,something,6.0,2.0,1.0,NN,dobj,3.0,3.0,3.0,3.0,-2.0,94,"They have something to tell us today , just as the fallen heroes who lie in Arlington whisper through the ages .",6,6,2,0.0008302200083022,0.0625,0.333333333333333,4.32192809488736,0.792481250360578,10,0.000253273560772991,0.00342465753424658,0.0714285714285714,6.27177408909449,1.21472049249422
4,to,2.0,1.0,1.0,TO,mark,4.0,4.0,4.0,4.0,-3.0,94,"They have something to tell us today , just as the fallen heroes who lie in Arlington whisper through the ages .",6,6,70,0.029057700290577,0.5,1.0,1.33362872873886,0.116713214306319,1169,0.0296076792543626,0.1,1.0,2.80922440399267,0.755386798616441
5,tell,3.0,1.0,1.0,VB,acl,3.0,3.0,3.0,3.0,-2.0,94,"They have something to tell us today , just as the fallen heroes who lie in Arlington whisper through the ages .",6,6,1,0.0004151100041511,0.0142857142857143,1.0,6.12928301694497,0.0,3,7.59820682318973e-05,0.00171086398631309,1.0,8.91614688110304,0.528320833573719
6,us,2.0,1.0,1.0,PRP,dobj,5.0,5.0,3.0,5.0,-3.5,94,"They have something to tell us today , just as the fallen heroes who lie in Arlington whisper through the ages .",6,6,23,0.0095475300954753,1.0,1.0,1.37828608607749,0.130434782608696,279,0.00706633234556645,0.333333333333333,0.5,2.68557270048338,0.473209852665312
7,today,4.0,2.0,1.0,NN,nmod:tmod,2.0,2.0,2.0,2.0,-1.0,94,"They have something to tell us today , just as the fallen heroes who lie in Arlington whisper through the ages .",6,6,7,0.0029057700290577,0.0434782608695652,1.0,1.65099785108492,0.0,83,0.00210217055441582,0.010752688172043,1.0,5.54192701933907,1.38317658918645
8,",",,,,",",,,,,,,94,"They have something to tell us today , just as the fallen heroes who lie in Arlington whisper through the ages .",6,6
9,just,4.0,1.0,1.0,RB,cc,4.0,4.0,4.0,4.0,-3.0,94,"They have something to tell us today , just as the fallen heroes who lie in Arlington whisper through the ages .",6,6,3,0.0012453300124533,0.00675675675675676,0.333333333333333,4.70943886763451,0.528320833573719,43,0.00108907631132386,0.000442477876106195,0.05,6.12879400172076,1.87255111448161
10,as,2.0,1.0,1.0,IN,dep,4.0,4.0,2.0,4.0,-2.5,94,"They have something to tell us today , just as the fallen heroes who lie in Arlington whisper through the ages .",6,6,11,0.0045662100456621,0.333333333333333,1.0,3.46625606241293,0.62789914505532,240,0.00607856545855178,0.186046511627907,1.0,4.70152482952495,1.36514601342509
11,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,94,"They have something to tell us today , just as the fallen heroes who lie in Arlington whisper through the ages .",6,6,132,0.0547945205479452,0.272727272727273,1.0,2.23772426369185,0.238897371045777,2261,0.0572651520907732,0.075,0.125,2.74917326769894,0.87789225295395
12,fallen,5.0,2.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,94,"They have something to tell us today , just as the fallen heroes who lie in Arlington whisper through the ages .",6,6,1,0.0004151100041511,0.00757575757575758,0.333333333333333,7.04439411935845,1.58496250072116,2,5.06547121545982e-05,0.000442282176028306,0.0555555555555556,9.18095689860685,2.08496250072116
13,heroes,5.0,2.0,1.0,NNS,dobj,2.0,2.0,2.0,2.0,-1.0,94,"They have something to tell us today , just as the fallen heroes who lie in Arlington whisper through the ages .",6,6,1,0.0004151100041511,1.0,1.0,0.0,0.0,8,0.000202618848618393,0.5,1.0,6.95227755950044,2.04476271343011
14,who,2.0,1.0,1.0,WP,ref,4.0,4.0,2.0,4.0,-2.5,94,"They have something to tell us today , just as the fallen heroes who lie in Arlington whisper through the ages .",6,6,14,0.0058115400581154,1.0,1.0,2.56552304878802,0.256068750051511,154,0.00390041283590406,0.25,1.0,3.40735011686213,1.17962836279856
15,lie,2.0,1.0,1.0,VBP,acl:relcl,2.0,2.0,2.0,2.0,-1.0,94,"They have something to tell us today , just as the fallen heroes who lie in Arlington whisper through the ages .",6,6,1,0.0004151100041511,0.0714285714285714,1.0,3.8073549220576,0.0,3,7.59820682318973e-05,0.00649350649350649,0.5,6.63688091015654,0.666666666666667
16,in,2.0,1.0,0.0,IN,case,4.0,4.0,3.0,4.0,-2.75,94,"They have something to tell us today , just as the fallen heroes who lie in Arlington whisper through the ages .",6,6,25,0.0103777501037775,1.0,1.0,2.23360855573736,0.369152747619835,808,0.0204645037104577,0.333333333333333,1.0,3.34290743706567,0.901193404818875
17,Arlington,8.0,3.0,1.0,NNP,compound,2.0,2.0,2.0,2.0,-1.0,94,"They have something to tell us today , just as the fallen heroes who lie in Arlington whisper through the ages .",6,6,1,0.0004151100041511,0.04,1.0,4.64385618977472,0.0,2,5.06547121545982e-05,0.00123762376237624,1.0,10.1909362135809,0.5
18,whisper,5.0,2.0,1.0,NN,nmod:in,3.0,3.0,3.0,3.0,-2.0,94,"They have something to tell us today , just as the fallen heroes who lie in Arlington whisper through the ages .",6,6,1,0.0004151100041511,1.0,1.0,0.0,0.0,1,2.53273560772991e-05,0.5,1.0,1.0,0.0
19,through,3.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,94,"They have something to tell us today , just as the fallen heroes who lie in Arlington whisper through the ages .",6,6,4,0.0016604400166044,1.0,1.0,1.88089048901425,0.0,39,0.000987766887014665,1.0,1.0,4.6109439819759,0.998690084201505
20,the,2.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,94,"They have something to tell us today , just as the fallen heroes who lie in Arlington whisper through the ages .",6,6,132,0.0547945205479452,0.25,1.0,2.23772426369185,0.238897371045777,2261,0.0572651520907732,0.282051282051282,1.0,2.74917326769894,0.87789225295395
21,ages,4.0,2.0,1.0,NNS,nmod:through,1.0,1.0,1.0,1.0,0.0,94,"They have something to tell us today , just as the fallen heroes who lie in Arlington whisper through the ages .",6,6,1,0.0004151100041511,0.00757575757575758,1.0,7.04439411935845,0.0,4,0.000101309424309196,0.000884564352056612,0.0909090909090909,7.77179972810488,4.71152561956873
22,.,,,,.,,,,,,,94,"They have something to tell us today , just as the fallen heroes who lie in Arlington whisper through the ages .",6,6
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,95,"We honor them not only because they are guardians of our liberty , but because they embody the spirit of service , a willingness to find meaning in something greater than themselves .",12,9,62,0.0257368202573682,0.083969465648855,0.0,2.96039042402196,0.49457106771659,1021,0.0258592305549224,0.128163265306122,0.0,3.31849557808692,1.00709304700192
2,honor,3.0,2.0,1.0,VB,root,2.0,2.0,2.0,2.0,-1.0,95,"We honor them not only because they are guardians of our liberty , but because they embody the spirit of service , a willingness to find meaning in something greater than themselves .",12,9,1,0.0004151100041511,0.0161290322580645,0.0909090909090909,5.95419631038688,3.4594316186373,16,0.000405237697236785,0.0039177277179236,0.0127388535031847,7.52774702115965,3.37752638444641
3,them,3.0,1.0,1.0,PRP,nsubj,5.0,5.0,3.0,5.0,-3.5,95,"We honor them not only because they are guardians of our liberty , but because they embody the spirit of service , a willingness to find meaning in something greater than themselves .",12,9,4,0.0016604400166044,1.0,1.0,0.5,0.0,51,0.00129169515994225,0.0625,0.25,3.78119330363767,1.09694419448754
4,not,3.0,1.0,1.0,RB,neg,4.0,4.0,3.0,4.0,-2.75,95,"We honor them not only because they are guardians of our liberty , but because they embody the spirit of service , a willingness to find meaning in something greater than themselves .",12,9,22,0.0091324200913242,0.25,1.0,2.48692069981969,0.503491618047765,339,0.00858597371020439,0.0196078431372549,1.0,3.8745437833006,1.3625500366306
5,only,4.0,2.0,1.0,JJ,xcomp,2.0,2.0,2.0,2.0,-1.0,95,"We honor them not only because they are guardians of our liberty , but because they embody the spirit of service , a willingness to find meaning in something greater than themselves .",12,9,5,0.0020755500207555,0.0909090909090909,1.0,2.38377264745492,0.0,73,0.00184889699364283,0.0501474926253687,1.0,5.70613491923605,1.66000324302522
6,because,5.0,2.0,1.0,IN,mark,4.0,4.0,4.0,4.0,-3.0,95,"We honor them not only because they are guardians of our liberty , but because they embody the spirit of service , a willingness to find meaning in something greater than themselves .",12,9,8,0.0033208800332088,0.2,0.5,3.06708676367063,1.37072303558276,71,0.00179824228148824,0.0273972602739726,0.117647058823529,5.80677240559413,2.04354251343393
7,they,2.0,1.0,1.0,PRP,nsubj,5.0,5.0,3.0,5.0,-3.5,95,"We honor them not only because they are guardians of our liberty , but because they embody the spirit of service , a willingness to find meaning in something greater than themselves .",12,9,17,0.0070568700705687,0.25,1.0,4.13666060835312,0.665995770287492,136,0.00344452042651268,0.0985915492957746,0.5,5.57824358957613,1.18868298271841
8,are,2.0,1.0,1.0,VBP,cop,4.0,4.0,3.0,4.0,-2.75,95,"We honor them not only because they are guardians of our liberty , but because they embody the spirit of service , a willingness to find meaning in something greater than themselves .",12,9,22,0.0091324200913242,0.176470588235294,0.5,2.32907755230922,0.791274645422998,310,0.00785148038396272,0.154411764705882,0.285714285714286,3.74798452219802,1.8953575626127
9,guardians,8.0,3.0,1.0,NNS,advcl,3.0,3.0,3.0,3.0,-2.0,95,"We honor them not only because they are guardians of our liberty , but because they embody the spirit of service , a willingness to find meaning in something greater than themselves .",12,9,1,0.0004151100041511,0.0454545454545455,0.333333333333333,4.4594316186373,1.58496250072116,1,2.53273560772991e-05,0.0032258064516129,0.0476190476190476,8.27612440527424,4.39231742277876
10,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,95,"We honor them not only because they are guardians of our liberty , but because they embody the spirit of service , a willingness to find meaning in something greater than themselves .",12,9,82,0.0340390203403902,1.0,1.0,0.687619007348646,0.0559141768380629,1691,0.0428285591267128,1.0,1.0,1.70240777240252,0.42749345896955
11,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,95,"We honor them not only because they are guardians of our liberty , but because they embody the spirit of service , a willingness to find meaning in something greater than themselves .",12,9,67,0.0278123702781237,0.207317073170732,1.0,2.51509619876967,0.104477611940299,904,0.0228959298938784,0.109994086339444,1.0,3.58738322881247,1.02606624233911
12,liberty,6.0,3.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,95,"We honor them not only because they are guardians of our liberty , but because they embody the spirit of service , a willingness to find meaning in something greater than themselves .",12,9,2,0.0008302200083022,0.0298507462686567,0.117647058823529,5.06608919045777,3.08746284125034,46,0.00116505837955576,0.00331858407079646,0.0161290322580645,7.03088931909842,1.5400110764578
13,",",,,,",",,,,,,,95,"We honor them not only because they are guardians of our liberty , but because they embody the spirit of service , a willingness to find meaning in something greater than themselves .",12,9
14,but,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,95,"We honor them not only because they are guardians of our liberty , but because they embody the spirit of service , a willingness to find meaning in something greater than themselves .",12,9,20,0.008302200083022,0.0675675675675676,1.0,3.07969536071434,0.15,232,0.00587594660993339,0.0407079646017699,0.0833333333333333,4.39343516145018,0.83948082992114
15,because,5.0,2.0,1.0,IN,mark,3.0,3.0,3.0,3.0,-2.0,95,"We honor them not only because they are guardians of our liberty , but because they embody the spirit of service , a willingness to find meaning in something greater than themselves .",12,9,8,0.0033208800332088,0.15,0.3,3.06708676367063,1.37072303558276,71,0.00179824228148824,0.0431034482758621,0.0869565217391304,5.80677240559413,2.04354251343393
16,they,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,95,"We honor them not only because they are guardians of our liberty , but because they embody the spirit of service , a willingness to find meaning in something greater than themselves .",12,9,17,0.0070568700705687,0.25,0.333333333333333,4.13666060835312,0.665995770287492,136,0.00344452042651268,0.0985915492957746,0.1,5.57824358957613,1.18868298271841
17,embody,6.0,3.0,1.0,VBP,advcl,2.0,2.0,2.0,2.0,-1.0,95,"We honor them not only because they are guardians of our liberty , but because they embody the spirit of service , a willingness to find meaning in something greater than themselves .",12,9,1,0.0004151100041511,0.0588235294117647,0.5,4.08746284125034,1.0,1,2.53273560772991e-05,0.00735294117647059,0.142857142857143,7.08746284125034,2.8073549220576
18,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,95,"We honor them not only because they are guardians of our liberty , but because they embody the spirit of service , a willingness to find meaning in something greater than themselves .",12,9,132,0.0547945205479452,1.0,1.0,2.23772426369185,0.238897371045777,2261,0.0572651520907732,1.0,1.0,2.74917326769894,0.87789225295395
19,spirit,6.0,2.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,95,"We honor them not only because they are guardians of our liberty , but because they embody the spirit of service , a willingness to find meaning in something greater than themselves .",12,9,5,0.0020755500207555,0.0151515151515152,1.0,4.74796798597917,1.06438561897747,48,0.00121571309171036,0.0075187969924812,1.0,6.47316997154654,2.79051507946242
20,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,95,"We honor them not only because they are guardians of our liberty , but because they embody the spirit of service , a willingness to find meaning in something greater than themselves .",12,9,82,0.0340390203403902,0.2,0.5,0.687619007348646,0.0559141768380629,1691,0.0428285591267128,0.270833333333333,0.352941176470588,1.70240777240252,0.42749345896955
21,service,5.0,2.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,95,"We honor them not only because they are guardians of our liberty , but because they embody the spirit of service , a willingness to find meaning in something greater than themselves .",12,9,2,0.0008302200083022,0.0121951219512195,1.0,3.17877600230904,0.0,17,0.000430565053314085,0.00354819633353046,0.0769230769230769,8.33311149800813,2.1519874151509
